compare_metric,compare_metric_param,compare_atol,compare_tie_policy,mismatch_kind,metric_decision,metric_tie,metric_min_mismatch,decision_mismatch,metric_exp1_error_dec,metric_exp2_error_dec,metric_min_error_dec,pseudo_selected_metric_error_dec,metric_error_delta_dec,value_index,value_mode,bit_width,sgn,exp1_format,exp2_format,m1,m2,e2_win_divisor,chunk_idx,value_idx,expected_decision,expected_e1_wins,expected_e2_wins,expected_e2_wins_shifted,expected_e2_wins_shift2,err_exp1_dec,err_exp2_dec,chunk_diff_exp2_minus_exp1_dec,chunk_sum_pseudo_diff_exp2_minus_exp1_neg_div4_fp32_dec,chunk_sum_square_err_exp2_minus_square_err_exp1_pre_square_div_2_neg_m_dec,expected_error_fp32_hex,expected_error_fp32_dec,chunk_scale_fp32_hex,chunk_scale_fp32_dec,raw_fp32_hex,raw_fp32_dec,scaled_fp32_hex,scaled_fp32_dec,q_exp1_bits,q_exp1_exp_field,q_exp1_mant_field,q_exp1_mant_bits,q_exp2_bits,q_exp2_exp_field,q_exp2_mant_field,q_exp2_mant_bits,err_exp1_pre_square_fp32_hex,err_exp1_pre_square_fp32_dec,err_exp2_pre_square_fp32_hex,err_exp2_pre_square_fp32_dec,pseudo_diff_exp2_minus_exp1_fp32_hex,pseudo_diff_exp2_minus_exp1_fp32_dec,pseudo_diff_exp2_minus_exp1_neg_div4_fp32_dec,square_err_exp2_minus_square_err_exp1_pre_square_div_2_neg_m_dec
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,100,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,100,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3affaa7e,0.00195057667,0x3affaa7e,0.00195057667,000000,0,0,0000,000000,0,0,000,0x3affaa7e,0.00195057667,0x3affaa7e,0.00195057667,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,101,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,101,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbaff9112,-0.00194981904,0xbaff9112,-0.00194981904,100000,0,0,0000,100000,0,0,000,0xbaff9112,-0.00194981904,0xbaff9112,-0.00194981904,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,102,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,102,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3dffba30,0.124866843,0x3dffba30,0.124866843,000001,0,1,0001,000011,0,3,011,0x3d7f7460,0.0623668432,0x3cfee8c0,0.0311168432,0xcb3f7000,-12546048,-3136512,-0.747869492
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,103,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,103,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3e7fa5f9,0.249656573,0x3e7fa5f9,0.249656573,000011,0,3,0011,000111,0,7,111,0x3d7e97e4,0.0621565729,0x3cfd2fc8,0.0309065729,0xcb3e9000,-12488704,-3122176,-0.744505167
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,104,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,104,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbf7fad0e,-0.998734355,0xbf7fad0e,-0.998734355,101111,0,15,1111,110111,2,7,111,0xbd7ad0e0,-0.061234355,0xbd7ad0e0,-0.061234355,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,105,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,105,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3fff9b32,1.99692369,0x3fff9b32,1.99692369,011111,1,15,1111,011111,3,7,111,0x3d736640,0.0594236851,0x3df9b320,0.121923685,0x4c39b000,48676864,48676864,2.90155792
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,106,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,106,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3c7f814d,0.0155947926,0x3c7f814d,0.0155947926,000000,0,0,0000,000000,0,0,000,0x3c7f814d,0.0155947926,0x3c7f814d,0.0155947926,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,107,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,107,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3f7f8829,0.998171389,0x3f7f8829,0.998171389,001111,0,15,1111,010111,2,7,111,0x3d788290,0.0606713891,0x3d788290,0.0606713891,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,108,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,108,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3dff895d,0.124773718,0x3dff895d,0.124773718,000001,0,1,0001,000011,0,3,011,0x3d7f12ba,0.0622737184,0x3cfe2574,0.0310237184,0xcb3f1000,-12521472,-3130368,-0.746379495
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,109,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,109,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbb7fb789,-0.00390193076,0xbb7fb789,-0.00390193076,100000,0,0,0000,100000,0,0,000,0xbb7fb789,-0.00390193076,0xbb7fb789,-0.00390193076,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,110,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,110,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbbffbd0d,-0.00780451903,0xbbffbd0d,-0.00780451903,100000,0,0,0000,100000,0,0,000,0xbbffbd0d,-0.00780451903,0xbbffbd0d,-0.00780451903,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,111,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,111,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3e7fbedf,0.249751553,0x3e7fbedf,0.249751553,000011,0,3,0011,000111,0,7,111,0x3d7efb7c,0.0622515529,0x3cfdf6f8,0.0310015529,0xcb3ef000,-12513280,-3128320,-0.746024847
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,112,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,112,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3e7fa304,0.249645293,0x3e7fa304,0.249645293,000011,0,3,0011,000111,0,7,111,0x3d7e8c10,0.0621452928,0x3cfd1820,0.0308952928,0xcb3e8000,-12484608,-3121152,-0.744324684
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,113,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,113,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbf7f8c73,-0.998236835,0xbf7f8c73,-0.998236835,101111,0,15,1111,110111,2,7,111,0xbd78c730,-0.060736835,0xbd78c730,-0.060736835,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,114,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,114,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3c7f9fb7,0.0156020438,0x3c7f9fb7,0.0156020438,000000,0,0,0000,000000,0,0,000,0x3c7f9fb7,0.0156020438,0x3c7f9fb7,0.0156020438,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,115,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,115,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3b7faa10,0.00390112773,0x3b7faa10,0.00390112773,000000,0,0,0000,000000,0,0,000,0x3b7faa10,0.00390112773,0x3b7faa10,0.00390112773,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,116,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,116,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3e7faac6,0.249674886,0x3e7faac6,0.249674886,000011,0,3,0011,000111,0,7,111,0x3d7eab18,0.0621748865,0x3cfd5630,0.0309248865,0xcb3ea000,-12492800,-3123200,-0.744798183
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,117,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,117,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbb7f963e,-0.00389994634,0xbb7f963e,-0.00389994634,100000,0,0,0000,100000,0,0,000,0xbb7f963e,-0.00389994634,0xbb7f963e,-0.00389994634,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,118,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,118,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3e7fb1af,0.249701247,0x3e7fb1af,0.249701247,000011,0,3,0011,000111,0,7,111,0x3d7ec6bc,0.0622012466,0x3cfd8d78,0.0309512466,0xcb3ec000,-12500992,-3125248,-0.745219946
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,119,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,119,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3d7fafb2,0.0624234155,0x3d7fafb2,0.0624234155,000000,0,0,0000,000001,0,1,001,0x3d7fafb2,0.0624234155,0x3cff5f64,0.0311734155,0xcb3fa000,-12558336,-3139584,-0.748774648
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,120,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,120,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3d7fad45,0.0624211021,0x3d7fad45,0.0624211021,000000,0,0,0000,000001,0,1,001,0x3d7fad45,0.0624211021,0x3cff5a8a,0.0311711021,0xcb3fa000,-12558336,-3139584,-0.748737633
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,121,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,121,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3b7f9b3a,0.00390024344,0x3b7f9b3a,0.00390024344,000000,0,0,0000,000000,0,0,000,0x3b7f9b3a,0.00390024344,0x3b7f9b3a,0.00390024344,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,122,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,122,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbc7f9cc2,-0.0156013388,0xbc7f9cc2,-0.0156013388,100000,0,0,0000,100000,0,0,000,0xbc7f9cc2,-0.0156013388,0xbc7f9cc2,-0.0156013388,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,123,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,123,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbeffb964,-0.499461293,0xbeffb964,-0.499461293,100111,0,7,0111,101111,1,7,111,0xbd7dcb20,-0.0619612932,0xbcfb9640,-0.0307112932,0xcb3dc000,-12435456,-3108864,-0.741380692
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,124,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,124,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbe7f871f,-0.249538884,0xbe7f871f,-0.249538884,100011,0,3,0011,100111,0,7,111,0xbd7e1c7c,-0.0620388836,0xbcfc38f8,-0.0307888836,0xcb3e1000,-12455936,-3113984,-0.742622137
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,125,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,125,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbaffb543,-0.00195089763,0xbaffb543,-0.00195089763,100000,0,0,0000,100000,0,0,000,0xbaffb543,-0.00195089763,0xbaffb543,-0.00195089763,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,126,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,126,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0xbcff97a0,-0.0312002301,0xbcff97a0,-0.0312002301,100000,0,0,0000,100000,0,0,000,0xbcff97a0,-0.0312002301,0xbcff97a0,-0.0312002301,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp2,0,1,1,0.280822515,0.280819774,0.280819774,0.280822515,2.74181366e-06,127,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,47608,127,exp1,586711040,586711040,586711040,146677760,0.280822515,0.280819774,0,440033280,-0.000693559647,0x3e8fc7f8,0.280822515,0x3f800000,1,0x3fffb9d4,1.99785852,0x3fffb9d4,1.99785852,011111,1,15,1111,011111,3,7,111,0x3d773a80,0.0603585243,0x3dfb9d40,0.122858524,0x4c3b9000,49168384,49168384,2.93147278
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,0,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,0,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbb7fa6e6,-0.00390093913,0xbb7fa6e6,-0.00390093913,100000,0,0,0000,100000,0,0,000,0xbb7fa6e6,-0.00390093913,0xbb7fa6e6,-0.00390093913,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,1,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,1,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbdffa33b,-0.124823056,0xbdffa33b,-0.124823056,100001,0,1,0001,100011,0,3,011,0xbd7f4676,-0.0623230562,0xbcfe8cec,-0.0310730562,0xcb3f4000,-12533760,-3133440,-0.747168899
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,2,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,2,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbd7f88e9,-0.0623864271,0xbd7f88e9,-0.0623864271,100000,0,0,0000,100001,0,1,001,0xbd7f88e9,-0.0623864271,0xbcff11d2,-0.0311364271,0xcb3f8000,-12550144,-3137536,-0.748182774
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,3,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,3,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3effa94e,0.499338567,0x3effa94e,0.499338567,000111,0,7,0111,001111,1,7,111,0x3d7d4a70,0.0618385673,0x3cfa94e0,0.0305885673,0xcb3d4000,-12402688,-3100672,-0.739417076
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,4,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,4,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3aff8804,0.00194954919,0x3aff8804,0.00194954919,000000,0,0,0000,000000,0,0,000,0x3aff8804,0.00194954919,0x3aff8804,0.00194954919,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,5,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,5,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbfffa9b7,-1.99736679,0xbfffa9b7,-1.99736679,111111,1,15,1111,111111,3,7,111,0xbd7536e0,-0.059866786,0xbdfa9b70,-0.122366786,0x4c3a9000,48906240,48906240,2.91573715
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,6,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,6,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3e7fba49,0.249734059,0x3e7fba49,0.249734059,000011,0,3,0011,000111,0,7,111,0x3d7ee924,0.062234059,0x3cfdd248,0.030984059,0xcb3ee000,-12509184,-3127296,-0.745744944
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,7,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,7,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbdff8ce4,-0.124780446,0xbdff8ce4,-0.124780446,100001,0,1,0001,100011,0,3,011,0xbd7f19c8,-0.0622804463,0xbcfe3390,-0.0310304463,0xcb3f1000,-12521472,-3130368,-0.746487141
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,8,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,8,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3b7f9cb7,0.00390033214,0x3b7f9cb7,0.00390033214,000000,0,0,0000,000000,0,0,000,0x3b7f9cb7,0.00390033214,0x3b7f9cb7,0.00390033214,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,9,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,9,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbc7f8060,-0.0155945718,0xbc7f8060,-0.0155945718,100000,0,0,0000,100000,0,0,000,0xbc7f8060,-0.0155945718,0xbc7f8060,-0.0155945718,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,10,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,10,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbb7fa748,-0.00390096195,0xbb7fa748,-0.00390096195,100000,0,0,0000,100000,0,0,000,0xbb7fa748,-0.00390096195,0xbb7fa748,-0.00390096195,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,11,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,11,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbd7f816f,-0.0623792969,0xbd7f816f,-0.0623792969,100000,0,0,0000,100001,0,1,001,0xbd7f816f,-0.0623792969,0xbcff02de,-0.0311292969,0xcb3f8000,-12550144,-3137536,-0.74806881
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,12,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,12,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbd7fa386,-0.0624118075,0xbd7fa386,-0.0624118075,100000,0,0,0000,100001,0,1,001,0xbd7fa386,-0.0624118075,0xbcff470c,-0.0311618075,0xcb3fa000,-12558336,-3139584,-0.74858892
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,13,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,13,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3bffa3f1,0.00780152576,0x3bffa3f1,0.00780152576,000000,0,0,0000,000000,0,0,000,0x3bffa3f1,0.00780152576,0x3bffa3f1,0.00780152576,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,14,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,14,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbdff971d,-0.124799944,0xbdff971d,-0.124799944,100001,0,1,0001,100011,0,3,011,0xbd7f2e3a,-0.0622999445,0xbcfe5c74,-0.0310499445,0xcb3f2000,-12525568,-3131392,-0.746799111
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,15,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,15,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3d7f9777,0.0624003075,0x3d7f9777,0.0624003075,000000,0,0,0000,000001,0,1,001,0x3d7f9777,0.0624003075,0x3cff2eee,0.0311503075,0xcb3f9000,-12554240,-3138560,-0.74840492
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,16,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,16,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0xbb7f9e0c,-0.00390041154,0xbb7f9e0c,-0.00390041154,100000,0,0,0000,100000,0,0,000,0xbb7f9e0c,-0.00390041154,0xbb7f9e0c,-0.00390041154,0x00000000,0,0,0
l2,0.0625,0,min-error,metric_min,exp1,0,1,1,0.268965453,0.268965751,0.268965453,0.268965751,2.98023224e-07,17,raw-and-scaled,6,1,fp6_e1m4,fp6_e2m3,4,3,4,86260,17,exp2,537575424,537591808,537591808,134397952,0.268965453,0.268965751,-16384,403177472,6.91413879e-05,0x3e89b5e1,0.268965751,0x3f800000,1,0x3bff9ebb,0.00780090457,0x3bff9ebb,0.00780090457,000000,0,0,0000,000000,0,0,000,0x3bff9ebb,0.00780090457,0x3bff9ebb,0.00780090457,0x00000000,0,0,0
